Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
219.13324999809265	58	197.23077	13.846153	200.0	128.0	197.23076923076923	13.846153846153843	5128	302366
222.30559396743774	59	196.84616	10.928763	200.0	158.0	196.84615384615384	10.92876341689604	5118	307484
225.73114204406738	60	195.84616	10.8652315	200.0	163.0	195.84615384615384	10.86523144888639	5092	312576
228.9458429813385	61	195.11539	17.528717	200.0	120.0	195.1153846153846	17.52871692850801	5073	317649
232.40422105789185	62	195.5	11.087935	200.0	159.0	195.5	11.087935231246064	5083	322732
235.78870606422424	63	195.23077	11.2909355	200.0	163.0	195.23076923076923	11.290934731039398	5076	327808
239.18385195732117	64	196.53847	9.849759	200.0	163.0	196.53846153846155	9.849758955390225	5110	332918
242.7575089931488	65	198.38461	8.076923	200.0	158.0	198.3846153846154	8.076923076923077	5158	338076
246.3209309577942	66	197.38461	7.606055	200.0	172.0	197.3846153846154	7.606054891066535	5132	343208
249.65396904945374	67	199.65384	1.7307692	200.0	191.0	199.65384615384616	1.7307692307692306	5191	348399
253.0193030834198	68	199.15384	4.2307696	200.0	178.0	199.15384615384616	4.230769230769231	5178	353577
257.72952818870544	69	192.5	19.391214	200.0	124.0	192.5	19.39121529892417	5005	358582
262.5047631263733	70	198.73077	6.346154	200.0	167.0	198.73076923076923	6.346153846153847	5167	363749
267.69676208496094	71	200.0	0.0	200.0	200.0	200.0	0.0	5200	368949
273.34949016571045	72	198.96153	5.192308	200.0	173.0	198.96153846153845	5.192307692307692	5173	374122
277.5849471092224	73	196.8077	15.961539	200.0	117.0	196.80769230769232	15.96153846153846	5117	379239
282.2206881046295	74	199.73077	1.3461539	200.0	193.0	199.73076923076923	1.3461538461538458	5193	384432
286.421275138855	75	196.38461	18.076923	200.0	106.0	196.3846153846154	18.076923076923077	5106	389538
290.1268379688263	76	200.0	0.0	200.0	200.0	200.0	0.0	5200	394738
293.725301027298	77	200.0	0.0	200.0	200.0	200.0	0.0	5200	399938
297.1569969654083	78	200.0	0.0	200.0	200.0	200.0	0.0	5200	405138
300.44919204711914	79	200.0	0.0	200.0	200.0	200.0	0.0	5200	410338
303.9846200942993	80	200.0	0.0	200.0	200.0	200.0	0.0	5200	415538
307.35638403892517	81	200.0	0.0	200.0	200.0	200.0	0.0	5200	420738
311.0583550930023	82	200.0	0.0	200.0	200.0	200.0	0.0	5200	425938
316.4406750202179	83	200.0	0.0	200.0	200.0	200.0	0.0	5200	431138
324.9069621562958	84	200.0	0.0	200.0	200.0	200.0	0.0	5200	436338
331.3061029911041	85	200.0	0.0	200.0	200.0	200.0	0.0	5200	441538
339.31360602378845	86	200.0	0.0	200.0	200.0	200.0	0.0	5200	446738
344.8676800727844	87	200.0	0.0	200.0	200.0	200.0	0.0	5200	451938
351.77445697784424	88	200.0	0.0	200.0	200.0	200.0	0.0	5200	457138
356.39046812057495	89	200.0	0.0	200.0	200.0	200.0	0.0	5200	462338
361.1075441837311	90	200.0	0.0	200.0	200.0	200.0	0.0	5200	467538
364.5409801006317	91	200.0	0.0	200.0	200.0	200.0	0.0	5200	472738
367.8451361656189	92	200.0	0.0	200.0	200.0	200.0	0.0	5200	477938
371.28300499916077	93	200.0	0.0	200.0	200.0	200.0	0.0	5200	483138
374.53980708122253	94	200.0	0.0	200.0	200.0	200.0	0.0	5200	488338
378.015123128891	95	200.0	0.0	200.0	200.0	200.0	0.0	5200	493538
381.95089197158813	96	200.0	0.0	200.0	200.0	200.0	0.0	5200	498738
385.8568890094757	97	200.0	0.0	200.0	200.0	200.0	0.0	5200	503938
389.4390449523926	98	200.0	0.0	200.0	200.0	200.0	0.0	5200	509138
396.3146481513977	99	200.0	0.0	200.0	200.0	200.0	0.0	5200	514338
